,Name,Value (€)
833,Unai Hernández,800000.0
834,Aleix Garrido,500000.0
835,Fermín López,30000000.0
836,Raphinha,50000000.0
837,Abde Ezzalzouli,9000000.0
838,Ángel Alarcón,300000.0
839,Lamine Yamal,90000000.0
840,João Félix,30000000.0
841,Ferran Torres,30000000.0
842,Vitor Roque,30000000.0
843,Robert Lewandowski,15000000.0
844,Marc Guiu,7500000.0
845,Pau Víctor,1500000.0
846,Jan Oblak,28000000.0
847,Ivo Grbic,3500000.0
848,Horațiu Moldovan,2500000.0
849,Antonio Gomis,150000.0
850,Sergio Mestre,50000.0
851,Mario Hermoso,25000000.0
852,José María Giménez,22000000.0
853,Çağlar Söyüncü,10000000.0
854,Stefan Savic,2500000.0
855,César Azpilicueta,2000000.0
856,Gabriel Paulista,2000000.0
857,Marco Moreno,400000.0
858,Ilias Kostis,300000.0
859,Reinildo Mandava,9000000.0
860,Javi Galán,7000000.0
861,Marcos Llorente,30000000.0
862,Nahuel Molina,28000000.0
863,Javier Boñar,500000.0
864,Arthur Vermeeren,25000000.0
865,Axel Witsel,3500000.0
866,Rodrigo De Paul,30000000.0
867,Pablo Barrios,25000000.0
868,Koke,12000000.0
869,Saúl Ñíguez,7500000.0
870,Aitor Gismera,250000.0
871,Thomas Lemar,10000000.0
872,Sergio Guerrero,200000.0
873,Álex Calatrava,200000.0
874,Samuel Lino,30000000.0
875,Rodrigo Riquelme,25000000.0
876,Yannick Carrasco,14000000.0
877,Marcos Paulo,2000000.0
878,Salim El Jebari,1000000.0
879,Vitolo,100000.0
880,Antoine Griezmann,25000000.0
881,Ángel Correa,18000000.0
882,Álvaro Morata,16000000.0
883,Memphis Depay,10000000.0
884,Adrián Niño,500000.0
885,Abde Raihani,300000.0
886,Unai Simón,30000000.0
887,Julen Agirrezabala,5000000.0
888,Álex Padilla,200000.0
889,Dani Vivian,25000000.0
890,Aitor Paredes,22000000.0
891,Yeray Álvarez,8000000.0
892,Unai Egiluz,100000.0
893,Yuri Berchiche,1800000.0
894,Imanol García de Albéniz,1200000.0
895,Iñigo Lekue,3000000.0
896,Óscar de Marcos,1500000.0
897,Hugo Rincón,250000.0
898,Mikel Vesga,4000000.0
899,Dani García,1800000.0
900,Peru Nolaskoain,1000000.0
901,Beñat Prados,15000000.0
902,Iñigo Ruiz de Galarreta,5000000.0
903,Ander Herrera,2000000.0
904,Mikel Jauregizar,800000.0
905,Oihan Sancet,35000000.0
906,Unai Gómez,6000000.0
907,Raúl García,4000000.0
908,Nico Williams,60000000.0
909,Álex Berenguer,12000000.0
910,Iker Muniain,5000000.0
911,Iñaki Williams,25000000.0
912,Adu Ares,2000000.0
913,Aingeru Olabarrieta,500000.0
914,Gorka Guruzeta,18000000.0
915,Asier Villalibre,2500000.0
916,Javi Martón,500000.0
917,Filip Jørgensen,20000000.0
918,Iker Álvarez,800000.0
919,Pepe Reina,600000.0
920,Juan Foyth,15000000.0
921,Matteo Gabbia,8000000.0
922,Jorge Cuenca,6000000.0
923,Eric Bailly,3000000.0
924,Stefan Lekovic,1800000.0
925,Aïssa Mandi,1800000.0
926,Raúl Albiol,1500000.0
927,Antonio Espigares,500000.0
928,Abraham del Moral,100000.0
929,Alfonso Pedraza,5000000.0
930,Alberto Moreno,1800000.0
931,Carlos Romero,1500000.0
932,Adrià Altimira,2000000.0
933,Kiko Femenía,1400000.0
934,Étienne Capoue,1500000.0
935,Francis Coquelin,1500000.0
936,Santi Comesaña,6000000.0
937,Ramón Terrats,4000000.0
938,Dani Parejo,2500000.0
939,Manu Trigueros,1500000.0
940,Dani Requena,400000.0
941,Denis Suárez,1500000.0
942,Álex Baena,40000000.0
943,Gonçalo Guedes,15000000.0
944,Diego Collado,800000.0
945,Yéremy Pino,30000000.0
946,Ilias Akhomach,15000000.0
947,Alexander Sørloth,25000000.0
948,Gerard Moreno,10000000.0
949,Ben Brereton Díaz,8000000.0
950,Álex Forés,1500000.0
951,José Luis Morales,1500000.0
952,Jorge Pascual,1000000.0
953,Álex Remiro,25000000.0
954,Gaizka Ayesa,300000.0
955,Unai Marrero,300000.0
956,Aitor Fraga,200000.0
957,Robin Le Normand,40000000.0
958,Igor Zubeldia,22000000.0
959,Jon Pacheco,15000000.0
960,Aritz Elustondo,5000000.0
961,Jon Martín,2000000.0
962,Aihen Muñoz,8000000.0
963,Diego Rico,1500000.0
964,Hamari Traoré,6000000.0
965,Jon Aramburu,2500000.0
966,Alberto Dadie,250000.0
967,Iñaki Rupérez,150000.0
968,Martín Zubimendi,50000000.0
969,Urko González de Zárate,1200000.0
970,Mikel Merino,50000000.0
971,Beñat Turrientes,20000000.0
972,Jon Ander Olasagasti,1200000.0
973,Brais Méndez,40000000.0
974,Arsen Zakharyan,18000000.0
975,Pablo Marín,1500000.0
976,Jon Magunazelaia,1000000.0
977,Ander Barrenetxea,20000000.0
978,Sheraldo Becker,10000000.0
979,Martín Merquelanz,600000.0
980,Takefusa Kubo,50000000.0
981,Mohamed-Ali Cho,10000000.0
982,Robert Navarro,6000000.0
983,Álex Sola,4000000.0
984,Mikel Oyarzabal,45000000.0
985,Umar Sadiq,10000000.0
986,André Silva,6000000.0
987,Jon Karrikaburu,2500000.0
988,Carlos Fernández,1500000.0
989,Bryan Fiabema,300000.0
990,Rui Silva,8000000.0
991,Claudio Bravo,800000.0
992,Fran Vieites,500000.0
993,Guilherme Fernandes,150000.0
994,Germán García,25000.0
995,Chadi Riad,15000000.0
996,Luiz Felipe,13000000.0
997,Germán Pezzella,3000000.0
998,Nobel Mendy,1000000.0
999,Marc Bartra,1000000.0
1000,Sokratis,700000.0
1001,Ricardo Visus,150000.0
1002,Juan Miranda,9000000.0
1003,Abner,7000000.0
1004,Xavi Pleguezuelo,100000.0
1005,Héctor Bellerín,4000000.0
1006,Youssouf Sabaly,2500000.0
1007,Pablo Busto,500000.0
1008,Johnny Cardoso,25000000.0
1009,Guido Rodríguez,20000000.0
1010,Marc Roca,9000000.0
1011,William Carvalho,3000000.0
1012,Paul Akouokou,1500000.0
1013,Sergi Altimira,2500000.0
1014,Andrés Guardado,1000000.0
1015,Ginés Sorroche,300000.0
1016,Quique Fernández,150000.0
1017,Nabil Fekir,10000000.0
1018,Isco,8000000.0
1019,Dani Pérez,500000.0
1020,Assane Diao,12000000.0
1021,Juan Cruz,2200000.0
1022,Luiz Henrique,12000000.0
1023,Aitor Ruibal,3500000.0
1024,Rodri Sánchez,3000000.0
1025,Ayoze Pérez,7000000.0
1026,Borja Iglesias,5000000.0
1027,Willian José,5000000.0
1028,Chimy Ávila,3000000.0
1029,Cédric Bakambu,2500000.0
1030,Giorgi Mamardashvili,35000000.0
1031,Jaume Doménech,800000.0
1032,Cristian Rivero,200000.0
1033,Cristhian Mosquera,30000000.0
1034,Yarek Gasiorowski,15000000.0
1035,Cenk Özkacar,4000000.0
1036,Mouctar Diakhaby,2000000.0
1037,César Tárrega,1500000.0
1038,José Gayà,25000000.0
1039,Jesús Vázquez,3000000.0
1040,Thierry Correia,6000000.0
1041,Dimitri Foulquier,2500000.0
1042,Rubén Iranzo,300000.0
1043,Pepelu,22000000.0
1044,Hugo Guillamón,8000000.0
1045,Javi Guerra,20000000.0
1046,Ali Fadal,100000.0
1047,Javi Navarro,25000.0
1048,André Almeida,15000000.0
1049,Selim Amallah,1500000.0
1050,Pablo Gozálbez,800000.0
1051,Sergi Canós,2500000.0
1052,Marco Camus,300000.0
1053,Diego López,100000.0
1054,Fran Pérez,8000000.0
1055,Peter Federico,3000000.0
1056,David Otorbi,500000.0
1057,Hugo González,300000.0
1058,Martín Tejón,100000.0
1059,Hugo Duro,16000000.0
1060,Roman Yaremchuk,3500000.0
1061,Alberto Marí,1500000.0
1062,Mario Domínguez,200000.0
1063,Joselu Pérez,100000.0
1064,Paulo Gazzaniga,4000000.0
1065,Toni Fuidias,300000.0
1066,Juan Carlos,200000.0
1067,Daley Blind,3000000.0
1068,David López,100000.0
1069,Juanpe,1000000.0
1070,Bernardo Espinosa,550000.0
1071,Eric Monjonell,200000.0
1072,Miguel Gutiérrez,25000000.0
1073,Arnau Martínez,10000000.0
1074,Ibrahima Kébé,500000.0
1075,Aleix García,25000000.0
1076,Yangel Herrera,25000000.0
1077,Jhon Solís,3000000.0
1078,Yan Couto,25000000.0
1079,Iván Martín,15000000.0
1080,Pablo Torre,3000000.0
1081,Borja García,800000.0
1082,Savinho,50000000.0
1083,Toni Villa,1500000.0
1084,Viktor Tsygankov,30000000.0
1085,Portu,3500000.0
1086,Valery Fernández,2500000.0
1087,Manu Vallejo,1500000.0
1088,Artem Dovbyk,35000000.0
1089,Cristhian Stuani,1800000.0
1090,Carles Garrido,50000.0
1091,Iván Villar,1200000.0
1092,Agustín Marchesín,800000.0
1093,Vicente Guaita,800000.0
1094,Coke Carrillo,200000.0
1095,César Fernández,200000.0
1096,Ruly García,150000.0
1097,Unai Núñez,7000000.0
1098,Carl Starfelt,6000000.0
1099,Joseph Aidoo,4000000.0
1100,Carlos Domínguez,3000000.0
1101,Javi Rodríguez,250000.0
1102,Yoel Lago,200000.0
1103,Javi Domínguez,150000.0
1104,Manu Sánchez,8000000.0
1105,Mihailo Ristic,1000000.0
1106,Joel López,200000.0
1107,Óscar Mingueza,8000000.0
1108,Kevin Vázquez,800000.0
1109,Javi Rueda,250000.0
1110,Renato Tapia,5000000.0
1111,Jailson,1500000.0
1112,Damián Rodríguez,500000.0
1113,Fran Beltrán,6000000.0
1114,Luca de la Torre,3000000.0
1115,Hugo Sotelo,2500000.0
1116,Carlos Dotor,2000000.0
1117,Gabri Veiga,25000000.0
1118,Jonathan Bamba,9000000.0
1119,Williot Swedberg,5000000.0
1120,Hugo Álvarez,1500000.0
1121,Franco Cervi,1500000.0
1122,Tadeo Allende,4000000.0
1123,Carles Pérez,2500000.0
1124,Miguel Rodríguez,800000.0
1125,Jørgen Strand Larsen,25000000.0
1126,Anastasios Douvikas,6000000.0
1127,Iago Aspas,3000000.0
1128,Gonçalo Paciência,1500000.0
1129,Yassine Bounou,9000000.0
1130,Ørjan Nyland,1400000.0
1131,Marko Dmitrovic,900000.0
1132,Alberto Flores,300000.0
1133,Matías Árbol,100000.0
1134,Loïc Badé,14000000.0
1135,Kike Salas,10000000.0
1136,Marcão,4000000.0
1137,Federico Gattoni,3500000.0
1138,Tanguy Nianzou,3000000.0
1139,Sergio Ramos,2500000.0
1140,Xavi Sintes,200000.0
1141,Adrià Pedrosa,6000000.0
1142,Marcos Acuña,4000000.0
1143,Diego Hormigo,200000.0
1144,Oso,200000.0
1145,Juanlu Sánchez,15000000.0
1146,Darío Benavides,150000.0
1147,Boubakary Soumaré,14000000.0
1148,Lucien Agoumé,6000000.0
1149,Nemanja Gudelj,3500000.0
1150,Fernando,2000000.0
1151,Djibril Sow,9000000.0
1152,Óliver Torres,6000000.0
1153,Joan Jordán,3500000.0
1154,Ivan Rakitic,3500000.0
1155,Manu Bueno,300000.0
1156,Lulo Dasilva,150000.0
1157,Jesús Navas,2500000.0
1158,Suso,4000000.0
1159,Stanis Idumbo,800000.0
1160,Miguel Capitas,200000.0
1161,Lucas Ocampos,9000000.0
1162,Isra Domínguez,150000.0
1163,Dodi Lukébakio,12000000.0
1164,Jesús Corona,3500000.0
1165,Erik Lamela,2000000.0
1166,Adnan Januzaj,2000000.0
1167,Youssef En-Nesyri,20000000.0
1168,Isaac Romero,18000000.0
1169,Rafa Mir,2500000.0
1170,Mariano Díaz,1500000.0
1171,Ibra Sow,200000.0
1172,Fernando Pacheco,2000000.0
1173,Joan García,800000.0
1174,Ángel Fortuño,300000.0
1175,Iker Venteo,25000.0
1176,Fernando Calero,1800000.0
1177,Leandro Cabrera,1200000.0
1178,Sergi Gómez,1000000.0
1179,Víctor Ruiz,500000.0
1180,José Luis Català,150000.0
1181,Ángel Gómez,150000.0
1182,Alejandro Pérez,100000.0
1183,Ramon,2500000.0
1184,Brian Oliván,2500000.0
1185,Joan Puig,150000.0
1186,Ian Forns,150000.0
1187,Omar El Hilali,2000000.0
1188,Óscar Gil,800000.0
1189,Rubén Sánchez,700000.0
1190,Marc Jurado,150000.0
1191,Pau Casadesús,100000.0
1192,Keidi Bare,3000000.0
1193,Álvaro Aguado,2800000.0
1194,José Gragera,2500000.0
1195,Edu Expósito,2500000.0
1196,Pol Lozano,2000000.0
1197,Roger Martínez,400000.0
1198,Rafel Bauzà,150000.0
1199,Nabil Touaizi,200000.0
1200,Nico Melamed,4000000.0
1201,Javi Hernández,500000.0
1202,Javi Puado,8000000.0
1203,Pere Milla,2400000.0
1204,José Carlos Lazo,1500000.0
1205,Keita Baldé,1200000.0
1206,Kenneth Soler,200000.0
1207,Jofre Carreras,1800000.0
1208,Salvi Sánchez,1200000.0
1209,Antoniu Roca,200000.0
1210,Martin Braithwaite,3200000.0
1211,Landry Dimata,1800000.0
1212,Gastón Valles,400000.0
1213,Omar Sadik,300000.0
1214,Sergio Rivarés,100000.0
1215,Stole Dimitrievski,4000000.0
1216,Dani Cárdenas,1800000.0
1217,Miguel Ángel Morro,600000.0
1218,Florian Lejeune,3000000.0
1219,Abdul Mumin,2500000.0
1220,Aridane Hernández,800000.0
1221,Jorge Moreno,500000.0
1222,Martín Pascual,300000.0
1223,Alfonso Espino,2400000.0
1224,Pep Chavarría,2000000.0
1225,Iván Balliu,2000000.0
1226,Andrei Rațiu,1400000.0
1227,Miguel Crespo,4000000.0
1228,Óscar Valentín,4000000.0
1229,Kike Pérez,3000000.0
1230,Unai López,3000000.0
1231,Pathé Ciss,2500000.0
1232,Randy Nteka,1500000.0
1233,José Pozo,1000000.0
1234,Óscar Trejo,1000000.0
1235,Álvaro García,150000.0
1236,Bebé,600000.0
1237,Pablo Muñoz,50000.0
1238,Jorge de Frutos,4000000.0
1239,Isi Palazón,8000000.0
1240,Sergio Camello,3000000.0
1241,Raúl de Tomás,2000000.0
1242,Radamel Falcao,800000.0
1243,Sergio Herrera,6000000.0
1244,Aitor Fernández,1800000.0
1245,Pablo Valencia,200000.0
1246,Dimitrios Stamatakis,200000.0
1247,David García,10000000.0
1248,Jorge Herrando,6000000.0
1249,Alejandro Catena,4000000.0
1250,Unai García,1200000.0
1251,Johan Mojica,2200000.0
1252,Jesús Areso,7500000.0
1253,Rubén Peña,2200000.0
1254,Nacho Vidal,2000000.0
1255,Iñigo Arguibide,150000.0
1256,Iker Muñoz,5000000.0
1257,Lucas Torró,4000000.0
1258,Jon Moncayola,7000000.0
1259,Pablo Ibáñez,2500000.0
1260,Darko Brasanac,1400000.0
1261,Asier Osambela,500000.0
1262,Aimar Oroz,15000000.0
1263,Moi Gómez,3500000.0
1264,Javi Martínez,1200000.0
1265,Xabi Huarte,200000.0
1266,José Manuel Arnáiz,2000000.0
1267,Rubén García,2500000.0
1268,Kike Barja,2000000.0
1269,Ante Budimir,5000000.0
1270,Max Svensson,400000.0
1271,Edgar Badia,1400000.0
1272,Miguel San Román,800000.0
1273,Matías Dituro,300000.0
1274,John Donald,1200000.0
1275,Diego González,1000000.0
1276,Mario Gaspar,800000.0
1277,Pedro Bigas,800000.0
1278,Álex Martín,600000.0
1279,Lautaro Blanco,4000000.0
1280,Carlos Clerc,1200000.0
1281,José Salinas,1000000.0
1282,Sergio Carreira,1200000.0
1283,Jhegson Méndez,1500000.0
1284,Cristian Salvador,800000.0
1285,Aleix Febas,2200000.0
1286,Arnau Puigmal,1800000.0
1287,Raúl Guti,1500000.0
1288,Rodrigo Mendoza,1000000.0
1289,Nicolás Castro,3000000.0
1290,Nicolás Fernández Mercau,2500000.0
1291,Óscar Plano,1200000.0
1292,Tete Morente,2500000.0
1293,Fidel,600000.0
1294,Rafa Núñez,200000.0
1295,Sergio Bermejo,900000.0
1296,Josan,700000.0
1297,Adam Boayar,500000.0
1298,Lucas Boyé,7000000.0
1299,Borja Garcés,2000000.0
1300,Sergio León,800000.0
1301,Mourad El Ghezouani,800000.0
1302,Manu Nieto,500000.0
1303,Joan Femenías,600000.0
1304,Andrés Fernández,400000.0
1305,Alfonso Pastor,200000.0
1306,Rúben Vezo,1500000.0
1307,Adrián Dela,1200000.0
1308,Nikola Maras,1200000.0
1309,Jorge Cabello,500000.0
1310,Sergio Postigo,400000.0
1311,Álex Valle,2500000.0
1312,Álex Muñoz,1200000.0
1313,Marcos Navarro,100000.0
1314,Buba Sangaré,1000000.0
1315,Ander Capa,800000.0
1316,Andrés García,800000.0
1317,Xavi Grande,200000.0
1318,Oriol Rey,1600000.0
1319,Sergio Lozano,1500000.0
1320,Ángel Algobia,800000.0
1321,Pablo Martínez,2500000.0
1322,Giorgi Kochorashvili,1000000.0
1323,Álex Blesa,300000.0
1324,Carlos Benítez,150000.0
1325,Carlos Álvarez,1200000.0
1326,Óscar Clemente,800000.0
1327,Álex Cantero,1400000.0
1328,Roger Brugué,1000000.0
1329,Rober Ibáñez,500000.0
1330,Mohamed Bouldini,2200000.0
1331,Dani Gómez,1200000.0
1332,Fabri,800000.0
1333,Iván Romero,800000.0
1334,Predrag Rajković,10000000.0
1335,Dominik Greif,2500000.0
1336,Iván Cuéllar,100000.0
1337,Pere García,50000.0
1338,Martin Valjent,6000000.0
1339,José Copete,2800000.0
1340,Siebe Van der Heyden,2000000.0
1341,Antonio Raíllo,2000000.0
1342,Matija Nastasić,1500000.0
1343,Toni Lato,3500000.0
1344,Jaume Costa,900000.0
1345,Marcos Fernández,50000.0
1346,Pablo Maffeo,5000000.0
1347,Giovanni González,3000000.0
1348,Samú Costa,10000000.0
1349,Omar Mascarell,1000000.0
1350,Sergi Darder,6000000.0
1351,Manu Morlanes,2500000.0
1352,Antonio Sánchez,2500000.0
1353,Rubén Quintanilla,50000.0
1354,Dani Rodríguez,1000000.0
1355,Daniel Luna,300000.0
1356,Nemanja Radonjic,2800000.0
1357,Javi Llabrés,700000.0
1358,Amath Ndiaye,1500000.0
1359,Miguelito,50000.0
1360,Vedat Muriqi,12000000.0
1361,Cyle Larin,4000000.0
1362,Abdón Prats,1800000.0
1363,David Soria,5000000.0
1364,Daniel Fuzato,900000.0
1365,Jorge Benito,25000.0
1366,Gastón Álvarez,15000000.0
1367,Omar Alderete,5000000.0
1368,Dakonam Djené,2500000.0
1369,Domingos Duarte,2000000.0
1370,Stefan Mitrovic,1300000.0
1371,Nabil Aberdin,100000.0
1372,Sergio Gimeno,50000.0
1373,Fabrizio Angileri,1000000.0
1374,Jordi Martín,600000.0
1375,Gorka Rivera,100000.0
1376,Alejandro Herranz,25000.0
1377,José Ángel Carmona,3500000.0
1378,Juan Iglesias,2500000.0
1379,Damián Suárez,650000.0
1380,Nemanja Maksimovic,6000000.0
1381,Mauro Arambarri,5000000.0
1382,Luis Milla,3500000.0
1383,Carles Aleñá,3000000.0
1384,Ilaix Moriba,3000000.0
1385,Yellu Santiago,1000000.0
1386,John Patrick,200000.0
1387,Facu Esnáider,100000.0
1388,Óscar Rodríguez,2500000.0
1389,Santi García,200000.0
1390,Jeremy Jorge,200000.0
1391,Yassin Tallal,50000.0
1392,Mason Greenwood,25000000.0
1393,Borja Mayoral,15000000.0
1394,Juanmi Latasa,2800000.0
1395,Choco Lozano,1200000.0
1396,Jaime Mata,900000.0
1397,Leo Román,1800000.0
1398,Quentin Braat,600000.0
1399,Marco Suárez,100000.0
1400,Dani Calvo,1500000.0
1401,David Costas,1400000.0
1402,Oier Luengo,1000000.0
1403,Rodri Tarín,500000.0
1404,Marco Esteban,200000.0
1405,Aimar Collante,150000.0
1406,Jaime Vázquez,150000.0
1407,Abel Bretones,1800000.0
1408,Carlos Pomares,400000.0
1409,Viti Rozada,1500000.0
1410,Lucas Ahijado,1000000.0
1411,Mario Hernández,600000.0
1412,Charbel Wehbe,100000.0
1413,Santiago Colombatto,4000000.0
1414,Luismi Sánchez,500000.0
1415,Santiago Homenchenko,500000.0
1416,Jaime Seoane,2000000.0
1417,Víctor Camarasa,800000.0
1418,Jimmy Suárez,700000.0
1419,Javi Mier,600000.0
1420,Santi Cazorla,300000.0
1421,Yayo González,250000.0
1422,Diego Menéndez,150000.0
1423,Hugo Rama,400000.0
1424,Álex Cardero,200000.0
1425,Sebas Moyano,1800000.0
1426,Jonathan Dubasin,1500000.0
1427,Romario Ibarra,1200000.0
1428,Borja Sánchez,1000000.0
1429,Masca,800000.0
1430,Paulino de la Fuente,1600000.0
1431,Mario Sesè,200000.0
1432,Borja Bastón,2500000.0
1433,Alemão,1500000.0
1434,Álex Millán,800000.0
1435,Enol Rodríguez,150000.0
1436,Antonio Sivera,6000000.0
1437,Jesús Owono,1000000.0
1438,Adrián Rodríguez,150000.0
1439,Gaizka García,100000.0
1440,Abdel Abqar,7500000.0
1441,Rafa Marín,7500000.0
1442,Rubén Duarte,3000000.0
1443,Aleksandar Sedlar,400000.0
1444,Javi López,7500000.0
1445,Victor Parada,200000.0
1446,Eneko Ortiz,150000.0
1447,Andoni Gorosabel,5000000.0
1448,Nahuel Tenaglia,2000000.0
1449,Egoitz Muñoz,200000.0
1450,Joseda Álvarez,100000.0
1451,Antonio Blanco,7500000.0
1452,Carlos Protesoni,1500000.0
1453,Tomás Mendes,200000.0
1454,Ander Guevara,5000000.0
1455,Jon Guridi,4000000.0
1456,Selu Diallo,200000.0
1457,Ianis Hagi,2000000.0
1458,Ander Sánchez,100000.0
1459,Luis Rioja,4000000.0
1460,Abde Rebbach,800000.0
1461,José de León,200000.0
1462,Carlos Vicente,4000000.0
1463,Giuliano Simeone,3000000.0
1464,Xeber Alkain,1500000.0
1465,Unai Ropero,500000.0
1466,Samu Aghehowa,35000000.0
1467,Miguel de la Fuente,2500000.0
1468,Mamadou Sylla,1500000.0
1469,Kike García,1000000.0
1470,Joaquín Panichelli,300000.0
1471,Giorgi Gagua,250000.0
1472,Yann Sommer,5000000.0
1473,Emil Audero,5000000.0
1474,Raffaele Di Gennaro,300000.0
1475,Alessandro Calligaris,150000.0
1476,Alessandro Bastoni,70000000.0
1477,Benjamin Pavard,50000000.0
1478,Yann Bisseck,16000000.0
1479,Stefan de Vrij,7000000.0
1480,Francesco Acerbi,3500000.0
1481,Giacomo Stabile,50000.0
1482,Federico Dimarco,50000000.0
1483,Carlos Augusto,22000000.0
1484,Matteo Motta,100000.0
1485,Denzel Dumfries,24000000.0
1486,Matteo Darmian,4000000.0
1487,Tommaso Guercio,300000.0
1488,Hakan Çalhanoğlu,45000000.0
1489,Kristjan Asllani,18000000.0
1490,Aleksandar Stanković,1000000.0
1491,Nicolò Barella,80000000.0
1492,Davide Frattesi,35000000.0
1493,Henrikh Mkhitaryan,6000000.0
1494,Davy Klaassen,4000000.0
1495,Stefano Sensi,3000000.0
1496,Ebenezer Akinsanmiro,1800000.0
1497,Issiaka Kamate,1000000.0
1498,Juan Cuadrado,1000000.0
1499,Tajon Buchanan,8000000.0
1500,Joaquín Correa,6000000.0
1501,Lautaro Martínez,110000000.0
1502,Marcus Thuram,65000000.0
1503,Marko Arnautovic,4000000.0
1504,Alexis Sánchez,2500000.0
1505,Amadou Sarr,150000.0
1506,Wojciech Szczęsny,6000000.0
1507,Mattia Perin,3000000.0
1508,Giovanni Daffara,300000.0
1509,Carlo Pinsoglio,200000.0
1510,Giovanni Garofani,100000.0
1511,Gian Marco Crespi,100000.0
1512,Simone Scaglia,25000.0
1513,Bremer,60000000.0
1514,Federico Gatti,18000000.0
1515,Tiago Djaló,12000000.0
1516,Dean Huijsen,10000000.0
1517,Daniele Rugani,4000000.0
1518,Tarik Muharemović,1200000.0
1519,Alex Sandro,2000000.0
1520,Mattia De Sciglio,1000000.0
1521,Manuel Locatelli,28000000.0
1522,Adrien Rabiot,35000000.0
1523,Weston McKennie,28000000.0
1524,Fabio Miretti,15000000.0
1525,Nicolò Fagioli,15000000.0
1526,Carlos Alcaraz,15000000.0
1527,Hans Nicolussi Caviglia,3000000.0
1528,Joseph Nonge,3000000.0
1529,Luis Hasa,1000000.0
1530,Timothy Weah,12000000.0
1531,Andrea Cambiaso,25000000.0
1532,Samuel Iling-Junior,13000000.0
1533,Filip Kostić,6500000.0
1534,Nikola Sekulov,800000.0
1535,Kenan Yıldız,30000000.0
1536,Federico Chiesa,35000000.0
1537,Matías Soulé,25000000.0
1538,Dušan Vlahović,65000000.0
1539,Moise Kean,14000000.0
1540,Arkadiusz Milik,6000000.0
1541,Leonardo Cerri,800000.0
1542,Tommaso Mancini,500000.0
1543,Mike Maignan,38000000.0
1544,Marco Sportiello,1500000.0
1545,Noah Raveyre,200000.0
1546,Lapo Nava,150000.0
1547,Antonio Mirante,100000.0
1548,Andrea Bartoccioni,50000.0
1549,Lorenzo Torriani,10000.0
1550,Fikayo Tomori,40000000.0
1551,Malick Thiaw,25000000.0
1552,Pierre Kalulu,20000000.0
1553,Jan-Carlo Simić,5000000.0
1554,Filippo Terracciano,4500000.0
1555,Marco Pellegrino,3500000.0
1556,Simon Kjaer,1500000.0
1557,Mattia Caldara,800000.0
1558,Clinton Nsiala,200000.0
1559,Theo Hernández,60000000.0
1560,Davide Bartesaghi,1000000.0
1561,Davide Calabria,13000000.0
1562,Álex Jiménez,4000000.0
1563,Alessandro Florenzi,2000000.0
1564,Ismaël Bennacer,30000000.0
1565,Yacine Adli,15000000.0
1566,Rade Krunic,6000000.0
1567,Victor Eletu,400000.0
1568,Tijjani Reijnders,30000000.0
1569,Ruben Loftus-Cheek,25000000.0
1570,Yunus Musah,22000000.0
1571,Tommaso Pobega,10000000.0
1572,Kevin Zeroli,2000000.0
1573,Rafael Leão,90000000.0
1574,Noah Okafor,20000000.0
1575,Chaka Traorè,1500000.0
1576,Christian Pulisic,40000000.0
1577,Samuel Chukwueze,20000000.0
1578,Luka Romero,5000000.0
1579,Francesco Camarda,10000000.0
1580,Luka Jović,7000000.0
1581,Lorenzo Colombo,6000000.0
1582,Olivier Giroud,3000000.0
1583,Alex Meret,12000000.0
1584,Pierluigi Gollini,4000000.0
1585,Nikita Contini,400000.0
1586,Hubert Idasiak,150000.0
1587,Amir Rrahmani,15000000.0
1588,Natan,12000000.0
1589,Leo Østigård,8000000.0
1590,Juan Jesus,2500000.0
1591,Luigi D'Avino,125000.0
1592,Mathías Olivera,15000000.0
1593,Mário Rui,3500000.0
1594,Giovanni Di Lorenzo,15000000.0
1595,Alessandro Zanoli,5000000.0
1596,Pasquale Mazzocchi,3000000.0
1597,Stanislav Lobotka,28000000.0
1598,Jens Cajuste,10000000.0
1599,Diego Demme,800000.0
1600,Francesco Gioielli,175000.0
1601,Lorenzo Russo,100000.0
1602,Frank Anguissa,27000000.0
1603,Piotr Zieliński,22000000.0
1604,Alessio Zerbin,4000000.0
1605,Karim Zedadka,250000.0
1606,Eljif Elmas,20000000.0
1607,Gianluca Gaetano,6000000.0
1608,Khvicha Kvaratskhelia,80000000.0
1609,Hirving Lozano,15000000.0
1610,Jesper Lindstrøm,22000000.0
1611,Matteo Politano,13000000.0
1612,Cyril Ngonge,12000000.0
1613,Giacomo Raspadori,25000000.0
1614,Victor Osimhen,100000000.0
1615,Giovanni Simeone,10000000.0
1616,Mile Svilar,9000000.0
1617,Rui Patrício,1000000.0
1618,Renato Marin,500000.0
1619,Pietro Boer,150000.0
1620,Evan Ndicka,25000000.0
1621,Gianluca Mancini,25000000.0
1622,Diego Llorente,7000000.0
1623,Marash Kumbulla,4500000.0
1624,Chris Smalling,2500000.0
1625,Angeliño,8000000.0
1626,Leonardo Spinazzola,4000000.0
1627,Jan Oliveras,150000.0
1628,Rasmus Kristensen,10000000.0
1629,Zeki Çelik,6000000.0
1630,Rick Karsdorp,5000000.0
1631,Bryan Cristante,20000000.0
1632,Leandro Paredes,8000000.0
1633,Martin Vetkal,50000.0
1634,Edoardo Bove,18000000.0
1635,Renato Sanches,6500000.0
1636,Niccolò Pisilli,3500000.0
